Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","299","Palestine","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","32961","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","166","Panama","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","46677","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","168","Papouasie-Nouvelle-Guinée","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","27174","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","169","Paraguay","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","2311","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","150","Pays-Bas","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","1700923","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","170","Pérou","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","93165","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","171","Philippines","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","278706","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","173","Pologne","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","183448","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","70","Polynésie française","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","30026","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","174","Portugal","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","253560","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","179","Qatar","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","223044","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","212","République arabe syrienne","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","26776","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","37","République centrafricaine","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","5324","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","117","République de Corée","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","397743","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","146","République de Moldova","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","17695","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","250","République démocratique du Congo","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","135697","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","120","République démocratique populaire lao","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","105479","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","56","République dominicaine","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","72295","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","116","République populaire démocratique de Corée","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","123","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","215","République-Unie de Tanzanie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","725","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","183","Roumanie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","252362","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","2977549","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","184","Rwanda","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","17","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","189","Sainte-Lucie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","14925","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","188","Saint-Kitts-et-Nevis","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","6228","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","191","Saint-Vincent-et-les Grenadines","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","12187","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","244","Samoa","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","18277","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","193","Sao Tomé-et-Principe","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","2718","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","195","Sénégal","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","902","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","272","Serbie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","28114","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","196","Seychelles","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","5159","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","197","Sierra Leone","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","19996","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","200","Singapour","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","353982","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","199","Slovaquie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","205713","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","198","Slovénie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","71527","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","201","Somalie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","8437","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","276","Soudan","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","1635","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","277","Soudan du Sud","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","1717","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","38","Sri Lanka","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","1516","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","314796","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","261796","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","16065","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","18611","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","1797","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","167","Tchéquie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","352479","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","216","Thaïlande","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","9865","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","176","Timor-Leste","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","12710","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","217","Togo","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","25981","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","219","Tonga","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","12641","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","220","Trinité-et-Tobago","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","28896","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","222","Tunisie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","4037","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","213","Turkménistan","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","30002","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","223","Turquie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","5850","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","227","Tuvalu","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","963","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","230","Ukraine","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","58678","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","234","Uruguay","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","14330","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","155","Vanuatu","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","9494","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","236","Venezuela (République bolivarienne du)","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","6167","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","237","Viet Nam","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","188211","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","249","Yémen","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","143850","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","251","Zambie","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","7887","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","181","Zimbabwe","5622","Importations - Valeur","2074","Viande de Volailles","2018","2018","1000 US$","2809","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
