Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QL","Élevage primaire","189","Sainte-Lucie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1437","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","188","Saint-Kitts-et-Nevis","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","20","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","191","Saint-Vincent-et-les Grenadines","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","458","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","244","Samoa","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","479","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","193","Sao Tomé-et-Principe","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","659","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","195","Sénégal","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","97953","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","272","Serbie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","95556","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","196","Seychelles","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","608","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","197","Sierra Leone","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","15221","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","200","Singapour","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","106779","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","199","Slovaquie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","74510","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","198","Slovénie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","69170","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","201","Somalie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","3812","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","276","Soudan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","70000","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","277","Soudan du Sud","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","20178","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","38","Sri Lanka","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","195771","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","210","Suède","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","150520","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","211","Suisse","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","97446","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","207","Suriname","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","10877","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","208","Tadjikistan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","7135","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","39","Tchad","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","6540","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","167","Tchéquie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","165915","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","216","Thaïlande","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1738177","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","176","Timor-Leste","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","929","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","217","Togo","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","41805","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","218","Tokélaou","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","5","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","219","Tonga","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","291","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","220","Trinité-et-Tobago","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","65041","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","222","Tunisie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","215892","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","213","Turkménistan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","20864","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","223","Turquie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","2229802","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","227","Tuvalu","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","60","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","230","Ukraine","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1286786","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","234","Uruguay","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","31681","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","155","Vanuatu","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1218","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","236","Venezuela (République bolivarienne du)","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","448228","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","237","Viet Nam","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","930300","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","249","Yémen","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","182515","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","251","Zambie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","49936","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","181","Zimbabwe","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","62237","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
