"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"","
"Asie de l’Est et Pacifique (hors revenu élevé),""EAP"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""7.08734405490318"",""6.59905002272178"",""5.69828935961108"",""5.97443303321517"",""6.30964997551155"",""5.86885855286997"",""7.21405446359555"",""6.73442071061649"",""6.59823146295918"",""5.95536174768718"",""6.31863661696198"",""6.00558016220547"",""6.41532608549211"",""7.45568786095839"",""9.77801718244146"",""9.24404652020196"",""8.5209949127378"",""8.38603758781402"",""9.26275657616134"",""10.5642789126345"",""11.3143872772723"",""12.4665893842043"",""13.2663320649319"",""13.3418501812947"",""13.4138166013576"",""15.3531710733776"",""14.3205145226033"",""15.6982165214238"",""18.8209099004399"",""17.8007664053361"",""16.624477852138"",""17.5268067541115"",""19.7308379836153"",""23.6405071524891"",""22.6736449431971"",""22.7256009059966"",""22.2448540997757"",""22.20060884546"",""22.3996357348271"",""22.1176343428459"",""25.1975702345352"",""24.8236756140444"",""25.8612389238667"",""29.3041430260034"",""33.1037125400189"",""33.222616091799"",""32.6867976134704"",""31.109821212846"",""30.0313321678945"",""24.7249269171253"",""27.7974692651735"",""28.6196194121716"",""27.5093194401331"",""26.8977830328366"",""26.144127724133"",""23.1531486176611"",""22.2716194373786"",""23.1820104025476"",""23.9223384683196"",""22.339233476021"","""","
"de dividende précoce démographique,""EAR"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""13.2673099045548"",""13.011033972767"",""11.5351221406906"",""12.1095452950516"",""12.4236775041918"",""11.5133731448845"",""13.0230147003075"",""12.5223063936543"",""13.1218249797725"",""12.8803159331854"",""13.8082962970338"",""13.8124979547621"",""13.7208412341916"",""14.7641727963238"",""16.4996419699662"",""18.5273239522538"",""17.9252140382124"",""18.8761012272772"",""19.3082451505777"",""18.8609232278241"",""20.2053331619697"",""20.6604668012954"",""19.9617144802424"",""19.6096889721847"",""18.9143696878901"",""17.9262485608221"",""17.1979738150989"",""17.8237525080965"",""19.4409984780151"",""20.1114648524695"",""20.3192829635615"",""21.2620500126092"",""21.796527434487"",""21.1332118430018"",""20.7470677831211"",""22.6232748533549"",""23.1984595087427"",""24.0204898108566"",""24.4677222805192"",""22.3415176944339"",""23.1235416584881"",""22.8739947092644"",""23.4175840317865"",""23.5962171147385"",""25.859877185861"",""26.7233541461083"",""27.5612248747539"",""28.2747263253008"",""29.9652851198012"",""26.8885907776609"",""27.3347049992071"",""28.9165271544646"",""29.4737811581852"",""29.234378785108"",""28.9867540358384"",""27.7359814014742"",""26.5495928655369"",""27.6251420680809"",""29.3548980050428"",""27.7927484599678"","""","
"Asie de l’Est et Pacifique,""EAS"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""12.7960099904173"",""12.5637313060436"",""12.042748011879"",""13.7537676836103"",""17.7120974863083"",""16.3116353586343"",""15.913546825975"",""15.5046567157944"",""15.5300466450464"",""17.8898901029264"",""19.705570337228"",""19.9229575141973"",""19.6150657443141"",""18.6241169807797"",""18.551667292866"",""18.7292794613784"",""17.0903811237403"",""17.9999751855445"",""19.9332174405653"",""19.5894244628962"",""19.2657803396221"",""19.1785177176138"",""19.8456669255618"",""21.3955482811895"",""21.169241434308"",""22.1280021767533"",""22.1592547369559"",""22.2727830402577"",""21.9664045161722"",""21.7788985306281"",""24.4767663719112"",""24.002408274024"",""24.4114630575669"",""26.6952370805213"",""29.6729984248934"",""30.5215232641489"",""31.4135989032437"",""31.0408972782952"",""32.4482139847741"",""26.6114405577165"",""29.5752122962506"",""31.3445799440699"",""31.0394095974273"",""31.1253287607731"",""30.9089677650568"",""27.6370217118993"",""25.6949469109796"",""26.876659297023"",""27.9727167604364"","""","""","
"Europe et Asie centrale (hors revenu élevé),""ECA"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""21.3812902154617"",""20.2181922088145"",""16.7290030360401"",""40.3761322160248"",""31.0772154928069"",""27.9287098504306"",""29.5348542330419"",""28.2823787765187"",""29.4147974502681"",""27.5827675085673"",""28.2541535105822"",""28.9500200144631"",""29.0363122475549"",""29.1580542566436"",""29.5564573874314"",""29.7355799718099"",""28.3099017367897"",""28.3891181199368"",""28.8940245169355"",""29.5852377229879"",""26.3822738527844"",""27.2857993967282"",""28.6897806487462"",""28.5568409616245"",""28.0614279564"",""27.9445744838027"",""27.5726220846445"",""27.597695962229"",""28.9312917947081"",""29.3438375336252"",""28.9985996529419"","""","
"Europe et Asie centrale,""ECS"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""20.8213984864476"",""20.4897076872156"",""20.3531114181931"",""22.0800542145268"",""26.477092641078"",""23.7152719719972"",""25.3977304564866"",""25.3264567295946"",""23.7940000183051"",""25.4544943996713"",""27.0707916898209"",""27.5867092732856"",""27.4488665390218"",""27.1898843642071"",""28.5575182802025"",""28.6368345731481"",""25.4441699236415"",""25.3264034704648"",""25.8159325661183"",""26.8116225619568"",""26.2215835990261"",""25.3590973891085"",""28.0915519392058"",""26.1550675901977"",""26.7028582407504"",""27.7760899353247"",""27.968289191973"",""29.5033718797045"",""29.8750397862241"",""30.4180249323998"",""33.6400489471809"",""33.1342545971611"",""31.8628532813125"",""31.5957757164709"",""32.6924364878854"",""34.0169198717278"",""35.9978258651928"",""36.5643335942124"",""37.4337790607361"",""32.9063127932417"",""36.2354439920192"",""38.5818305175241"",""38.6458530241964"",""38.2976200332581"",""38.2250555219224"",""38.3702668729346"",""38.1985115801099"",""39.7447606836582"",""40.5177777696184"",""40.5320320503305"","""","
"Équateur,""ECU"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""10.3640719922139"",""10.1516653685266"",""10.7943896253692"",""9.95697544232937"",""10.1444581483728"",""10.290481092282"",""11.114369199533"",""12.0315925734963"",""13.9182074148867"",""12.1023572054297"",""13.010025402533"",""16.6901086127357"",""15.550077564171"",""16.6595970580145"",""18.7523195538694"",""19.3341564040548"",""17.9782683283951"",""18.1393334090066"",""18.563846110533"",""18.1715032730298"",""17.8769831023352"",""15.2974278533261"",""17.7564544710672"",""15.3164023809484"",""15.6818801344596"",""16.0359384241434"",""17.4812010058534"",""22.3646357882814"",""23.6564504742201"",""24.8299322177703"",""21.8305402720974"",""21.5220563955058"",""20.6728035108946"",""23.1353775913338"",""23.4979294250568"",""24.624367359648"",""21.9424179952391"",""23.4822601074067"",""25.5031570829793"",""22.82370915869"",""27.3371640115967"",""27.5223100691327"",""27.884175755006"",""24.643230639742"",""26.1108917684824"",""28.4816556016882"",""29.3767084189742"",""30.6553704545877"",""33.8933078227637"",""26.8557410860957"",""32.4082827425812"",""33.3690390907468"",""31.5863031373811"",""30.9678677603585"",""29.6563148434008"",""23.9856557706229"",""19.016549070733"",""21.5889034983957"",""23.7574469602687"",""23.3498736197146"","""","
"Égypte, République arabe d’,""EGY"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""21.8255051884216"",""19.7418860209558"",""19.5184708693255"",""23.5869266684977"",""24.8742368742369"",""20.1324210990951"",""20.4841941684047"",""19.1139340381884"",""17.4635683339898"",""16.5330661322645"",""17.0945777111444"",""17.7829783452321"",""17.3751077256679"",""18.1611208406305"",""31.2974177716743"",""35.546300832925"",""27.9181457506786"",""31.365790082705"",""33.9362115908207"",""42.9715246067986"",""42.8683992757858"",""43.498141105081"",""37.8687210545066"",""34.2105263157895"",""31.9620253164557"",""27.8820375335121"",""22.2222222222222"",""22.7184466019417"",""35.2272727272727"",""32.3376623376623"",""32.5678496868476"",""35.3777777777778"",""30.9130122214234"",""30.090206185567"",""28.0571428571429"",""27.6960784313726"",""26.1987794245859"",""24.8965776607747"",""25.7132915796799"",""23.3094928478544"",""22.8168185827698"",""22.330638416504"",""22.6708894167326"",""24.3832335329341"",""29.5899443643107"",""32.6090993500464"",""31.5687226809131"",""34.828141783029"",""38.6376326074819"",""31.596622529265"",""26.5871042599039"",""24.6882065494858"",""24.3148026512211"",""23.3551924317351"",""22.6760563380282"",""21.6620974671631"",""19.9010851110947"",""29.3083573487032"",""29.3662955784919"",""25.7651767093174"","""","
"Zone euro,""EMU"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""19.7815123881592"",""19.4745397839975"",""19.4701508119883"",""20.7748717705052"",""24.7660788175811"",""22.4090100463491"",""24.1210129614034"",""23.9036554076845"",""22.8505398698211"",""24.756058833085"",""26.8764732935695"",""27.8387640422035"",""27.486129834088"",""26.8915612637817"",""28.0741506512945"",""28.229948859163"",""24.4343016124513"",""24.4920508719293"",""25.1499170970722"",""26.7135638519764"",""26.4528514633343"",""26.4680089472689"",""25.8601288249703"",""24.4180636636086"",""25.6199673731925"",""27.0475706806392"",""27.2800146897173"",""29.0722385450344"",""29.8523923452625"",""30.5594748884036"",""34.6835712656947"",""33.9371525742765"",""32.2508695183145"",""31.7832125064952"",""33.0987232568013"",""34.9386605830864"",""37.19733919826"",""37.9913040901275"",""38.7032998226114"",""33.3103528188037"",""37.3971409360293"",""40.0806525683518"",""40.2555068611635"",""39.7392581113136"",""39.9631907955822"",""40.4210314067337"",""39.7799001657812"",""41.5022651078969"",""42.3795168084794"",""42.3720439435724"","""","
"Érythrée,""ERI"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""44.953583024649"",""71.5033107169133"",""82.8621152906693"",""82.9346092503987"",""87.3837499432927"",""85.7999538709925"",""80.0930820850693"",""86.7248286299297"",""58.2107413330059"",""61.2556705989949"",""64.8089828171642"",""67.5654964566073"",""59.7955078666408"",""54.9403177017381"",""38.3613366615876"",""28.7877069488713"",""26.132193400212"",""23.443517755704"",""31.0930888587001"",""29.2389528621013"","""","""","""","""","""","""","""","""","""","
"Espagne,""ESP"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""13.6909185699227"",""12.8809160151602"",""13.8416560243878"",""14.7856018915624"",""18.5108462003354"",""16.710153201616"",""17.5106306193778"",""15.911744180479"",""13.8456738534888"",""14.1318428721198"",""17.2698145700509"",""19.0967371858663"",""19.5513155621073"",""20.6932058500954"",""20.2383706388167"",""20.0018850368878"",""17.150016662101"",""18.5951172490135"",""19.410694827558"",""20.781806020872"",""19.8859350779704"",""19.7178214345835"",""19.7902932269191"",""19.2410063707486"",""21.3333433000283"",""22.9482748139335"",""23.2128584657085"",""25.4964681051018"",""26.5595070441534"",""28.2849579418622"",""31.5189758138831"",""30.1355363035009"",""28.5451843234359"",""27.834782977217"",""29.1121978690701"",""29.783028542406"",""30.9358323130671"",""31.7628649449253"",""30.3594008693685"",""23.933180152302"",""26.9765612109155"",""29.2582088303504"",""29.390097362135"",""29.033721828239"",""30.3830421311466"",""30.586122736848"",""29.8925339366516"",""31.5431112166883"",""32.4257353802104"",""31.8833489185168"","""","
"Estonie,""EST"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""68.1032518644679"",""79.1662860917245"",""73.2698775209761"",""71.7859170778836"",""80.7741278887089"",""83.3237680914132"",""74.1841589617785"",""64.7828868822711"",""65.1570167230222"",""65.3226039299695"",""65.590516751099"",""68.9074634010622"",""70.5461244352737"",""73.4219523407727"",""71.4003079382365"",""70.2113607134773"",""55.5858785344106"",""68.0765866966841"",""80.0701083151778"",""83.9242020976761"",""81.3571853088509"",""77.8642903192717"",""72.9681605160951"",""72.786753000982"",""71.6812835813338"",""71.5376287117234"",""68.8972017922206"","""","
"Éthiopie,""ETH"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""31.5460822119553"",""31.630605984481"",""28.9877135217855"",""29.0994642402923"",""30.2928105475922"",""27.0869722982698"",""23.4742626798764"",""22.8266990770053"",""20.8753243982814"","""","
"Union européenne,""EUU"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""20.1205118454609"",""19.7561518928857"",""19.6863728235126"",""21.0504466911838"",""25.1737975134033"",""22.7180210927953"",""24.417797584014"",""24.1842838772193"",""23.0785934071994"",""25.0548315661911"",""27.1024849783806"",""28.0294186783295"",""27.7964718114442"",""27.2478804814792"",""28.3546519344439"",""28.5738284267259"",""24.816138091114"",""24.8286895348194"",""25.4663567538032"",""27.0074246394712"",""26.6946890576167"",""26.6326175904151"",""26.328444059683"",""25.0030345955623"",""26.2060859198194"",""27.4810652881493"",""27.8356359860909"",""29.7409555262078"",""30.5508731850692"",""31.2343628858714"",""35.3063989609411"",""34.5750867315303"",""32.998351749491"",""32.7000190831648"",""34.133894349021"",""35.9417027469644"",""38.3866594582614"",""39.3039036342456"",""40.0414673393289"",""34.4843960496498"",""38.4828853710419"",""41.1892631141962"",""41.4356218933731"",""40.8722185267457"",""41.260435034328"",""41.6744107014084"",""41.0581888479884"",""42.764777110782"",""43.7299082298881"",""43.6399799765954"","""","
"Fragile et les situations de conflit touchées,""FCS"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""17.9295914184801"",""19.3102535268677"",""18.9661277515837"",""20.0028183316162"",""21.8237784673817"",""28.11476563468"",""28.5035990574775"",""31.4980651568772"",""30.5990999748331"",""26.9525666461782"",""26.0860748310446"",""28.3008686041137"",""28.7808245828195"",""17.342475981525"",""17.620763624135"",""17.5369873670408"",""17.4049566129006"",""19.3562652546516"",""19.8775142092594"",""21.544475151309"",""20.0311435069365"",""21.7863108277478"",""22.6716660227807"",""21.9704307245627"",""20.4781045290453"",""21.0456110027828"",""21.3913555392158"",""27.4299172308982"",""28.8129901014612"",""25.9960096773156"",""22.8290399459972"",""26.847026498208"",""26.2769231019535"",""30.0588673476522"",""28.082688134668"",""27.9992465185285"",""25.9161213453876"",""27.1923378106693"",""25.2298163710446"",""26.893624580461"",""26.3543592582927"",""26.6481833995579"",""26.2389781232994"",""30.9908825075974"",""33.3878809691102"","""","""","""","""","""","""","
"Finlande,""FIN"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""25.5513121732031"",""24.8743533359314"",""24.1371972373194"",""24.9034829556605"",""29.5340082998833"",""28.1989646998538"",""25.7210505686773"",""25.5386843234499"",""24.7656158300159"",""28.5349516596566"",""32.1240752295213"",""30.3097170777839"",""28.7012592575287"",""28.7150276428212"",""27.1137298915077"",""27.3190831831058"",""24.3360502767454"",""24.4801819363223"",""24.2521799199718"",""24.8512649753758"",""23.6952912850845"",""22.2188978008953"",""24.6974593663749"",""26.7839641573715"",""28.3925993674861"",""28.3087601091843"",""29.402544987902"",""30.4439250227874"",""29.5283629662832"",""28.6354754325696"",""32.8637809472157"",""30.5127637801809"",""30.1644599490861"",""30.7349636570916"",""32.3448267173938"",""36.3058407767462"",""38.909292815954"",""39.0314958946288"",""41.2843281085116"",""34.0423775908268"",""37.0500098329462"",""39.6791886786735"",""40.3622218795545"",""39.0762574576279"",""37.6312851322155"",""35.9755895640656"",""36.0880478856922"",""37.5646762535796"",""39.5901807723911"",""39.8626515239695"","""","
"Fidji,""FJI"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""51.9299530415825"",""57.4295587956826"",""49.6338812539298"",""49.0369419508893"",""43.8955539872971"",""44.7094568932776"",""39.4745843880413"",""42.0625170625171"",""51.3101536911061"",""60.3552798614131"",""67.1565656565657"",""60.5044074436827"",""54.9146505668245"",""59.4487408288717"",""59.452177817692"",""58.8473059294814"",""58.8453815261044"",""58.440011908306"",""58.3042197041043"",""61.420019344888"",""70.2634124787017"",""68.725394501598"",""63.9240534599638"",""68.2465594864972"",""70.4159500039139"",""63.116939515834"",""67.387562352624"",""61.302320033747"",""73.8730692581708"",""59.4327056864841"",""63.7935013391539"",""65.1955329079907"",""64.1746479885176"",""69.4749584086648"",""58.4780302027679"",""52.3522931741991"",""50.5272492996339"",""50.9446422124275"",""55.5233206873466"","""","""","
"France,""FRA"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""12.3798949481146"",""12.2639094042344"",""11.9600745088391"",""12.2315578267549"",""12.9107483570066"",""12.3851770432598"",""12.989882404076"",""13.1174269920152"",""13.3892284225505"",""14.6957264653009"",""15.4377953507613"",""15.5272768774252"",""15.8473227808061"",""16.8812501740996"",""21.7254868245712"",""17.8585358408655"",""20.2646985459187"",""20.4024028134951"",""19.1956743112029"",""20.3176715803219"",""22.5200876552228"",""23.4410816004392"",""23.8536900863327"",""22.7035012420985"",""23.7063490940978"",""23.6921744937567"",""20.5045200320159"",""20.6953876420443"",""21.0254913722756"",""22.3436273030054"",""21.760321808445"",""21.6487970651412"",""20.6610532607475"",""19.1125443145592"",""20.1659170058998"",""21.0232025170056"",""21.2736750818117"",""22.5103014673064"",""23.380274814039"",""23.6843852136939"",""27.2662714690058"",""26.6934728903914"",""25.5409745004028"",""24.6858645485955"",""25.4561715567725"",""26.947655734595"",""28.16836935943"",""28.5674990728149"",""29.2776980294924"",""25.6269036398058"",""28.0794912416196"",""30.369238945981"",""30.499031981938"",""30.3993172078638"",""30.8121120215465"",""31.1590715564548"",""30.852605198715"",""32.0132141063066"",""32.7600397680845"",""32.7510153736559"","""","
"Îles Féroé,""FRO"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""41.8026051699287"",""49.9545762798613"",""57.7288024679817"",""50.9312478406985"",""48.3578106817543"",""58.2111541236118"",""45.5864905481294"",""52.5923137799911"",""51.6782333850234"",""58.3774505085507"",""54.5783705758546"",""47.861125273424"",""47.3353102993801"",""53.8908498100565"",""62.6185542942189"",""56.9840656622137"",""51.3731421642771"",""50.3922320927899"",""45.6988664099365"",""49.1265294206578"",""50.3335551953826"","""","""","
"Micronésie, États fédérés de,""FSM"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""84.3192488262911"","""","""","""","""","""","""","""","""","""","""","""",""73.2878168279587"",""83.6636012495956"",""88.1423613547743"",""82.502418067821"",""78.276918604255"",""72.617736048678"",""76.4907297935145"",""71.7315720287056"",""76.0286416368792"",""78.1895719209444"",""75.8035639013448"",""77.2409215202694"",""76.1914924108367"",""85.9688058033382"",""86.915763477551"",""82.123301995224"",""82.1903581607033"",""81.471125782929"",""82.8639242102502"",""74.0315443422395"",""78.2314696298365"",""72.9808297709179"",""71.063292340621"",""65.3767313550068"","""","""","
"Gabon,""GAB"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""32.6272095196205"",""31.6628120291076"",""30.7683996684865"",""45.3936620976737"",""35.9514815816693"",""37.2972972972973"",""39.5695264187958"",""48.0539071856287"",""49.2455146102841"",""54.0508644027053"",""37.988818326521"",""52.3311132254995"",""72.2578801843318"",""57.6660273122284"",""43.2606941081517"",""47.9022491349481"",""46.0992907801418"",""51.2605042016807"",""46.9213649851632"",""37.4030406453615"",""31.6301703163017"",""40.6955693187232"",""39.666919000757"",""43.542521086435"",""40.2004883691042"",""57.2809063645451"",""54.7043352846356"",""45.2195072263918"",""41.7914367793285"",""41.1980531636091"",""30.8589411329137"",""33.2714792537205"",""33.7932892329726"",""34.5484230291866"",""38.2510468214595"",""35.7476971557854"",""33.0076558637737"",""37.2322537068605"",""48.5684310018904"",""38.1189481017067"",""32.6697522310293"",""29.3633807625275"",""32.1501818428416"",""28.3731737105414"",""26.728381864986"",""23.9409270825355"",""28.077592735444"",""26.6038745775238"",""26.7991605832374"",""31.3328452395852"",""31.4941703485316"",""28.7540052056817"",""31.3924675039244"",""33.2776302665374"",""28.9994366216762"",""27.9177729544577"",""26.0980337724197"",""24.8419864730712"",""21.5123688593313"",""21.5766154212138"","""","
"Royaume-Uni,""GBR"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""",""20.9759526914106"",""20.5381153466973"",""20.7405428042437"",""24.7729750362623"",""31.6503226245421"",""27.1000594835002"",""29.125618385477"",""28.9593822936558"",""26.6875858486096"",""27.0035447410188"",""24.4224675746718"",""23.1453875169556"",""23.7189678916198"",""24.7883365686174"",""27.5871743729572"",""26.7732144964866"",""25.4317139925569"",""25.2851721075083"",""25.1984042480422"",""26.0448511240715"",""24.9286570955686"",""22.7278252253976"",""23.3903633009507"",""24.9247306191309"",""25.8170019699515"",""25.2825931998843"",""25.9826177052505"",""25.0520589949437"",""24.7867768528685"",""25.3116913214943"",""26.9330288568166"",""27.2372724727705"",""26.687194114569"",""26.0590676228693"",""26.2612413341737"",""27.3761453697483"",""29.1548779156607"",""27.219272419202"",""29.1406985586167"",""27.9787640309312"",""30.2714168623164"",""31.6048353279704"",""31.1473140842167"",""31.2292345754384"",""29.8963352674917"",""29.0316741231658"",""30.059048479087"",""31.579013422524"",""32.0040908378663"",""32.6849995781544"","""","
"Géorgie,""GEO"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""40.8450704225352"",""46.5753424657534"",""45.1388888888889"",""45.3333333333333"",""31.25"",""66.2868632707775"",""71.7501478938092"",""109.130510916547"",""42.3267831001806"",""32.3703450949981"",""42.142841774792"",""37.1079349276199"",""38.0962813343447"",""39.6669292250666"",""38.8685585855559"",""42.3998497854077"",""46.1776485561822"",""47.9118105106725"",""51.2705556368268"",""56.6545080094852"",""57.5751156304064"",""58.0349045080184"",""48.6478372067163"",""49.9445503537779"",""52.8590548183385"",""55.4259878871574"",""53.8801319199387"",""56.8403804138286"",""57.9065861205245"",""56.0260631766938"",""57.5124627100016"",""61.1970116189904"",""63.8282357203845"","""","
"Ghana,""GHA"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"",""35.4430379746835"",""36.4516129032258"",""28.4701114488348"",""27.4545454545455"",""23.8673139158576"",""26.7394270122783"",""19.631093544137"",""19.9468085106383"",""20.8235294117647"",""20.3398300849575"",""22.7091633466135"",""20.24"",""15.2042628774423"",""16.3953156241074"",""21.8025751072961"",""18.4364944160515"",""16.0435182347533"",""11.5470751590074"",""9.6874106547222"",""11.1615052087024"",""9.15476523849529"",""5.32316250378652"",""2.98203606667361"",""5.98898053662831"",""10.7705840827022"",""13.5893519274271"",""20.1355904363181"",""26.1855227882038"",""24.0621159136831"",""24.3432537358508"",""25.850287720007"",""25.5248032052346"",""28.7676403692637"",""36.4152010536918"",""36.7625168107589"",""32.9266483481043"",""40.0927619568381"",""52.9915470404013"",""46.7281914893617"",""49.6267650803215"",""67.2461725439646"",""64.8128376940797"",""54.8729912815685"",""56.6081030628332"",""60.3670092258015"",""61.7222971639139"",""40.7293250807417"",""40.8292316808483"",""44.4847683116359"",""42.3028725496475"",""45.901097808525"",""49.3588453047101"",""52.808816954646"",""35.8578374910211"",""36.349465253021"",""43.6275984155246"",""37.4769955168535"",""38.3902007441113"",""36.4138216137452"",""35.4014084701214"","""","
"Gibraltar,""GIB"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Guinée,""GIN"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""28.0724181572223"",""30.7037499542648"",""31.0745554062417"",""29.7859681284314"",""33.4417832206759"",""30.5855840665292"",""26.0732793786276"",""28.0838451619698"",""25.8625104644249"",""24.5253739097006"",""24.3450726429115"",""22.8539822206612"",""26.9239714985538"",""26.0335303122979"",""28.9578459669829"",""30.0182469957935"",""28.9704244905935"",""25.1853956687302"",""25.8162429036857"",""35.1110728288632"",""45.5619924587355"",""47.5700806106153"",""42.5437861392262"",""47.2995628903046"",""43.205362583364"",""53.3524318878206"",""53.5369326404056"",""53.9558237924655"",""50.0834533856221"",""50.945854990371"",""82.4679511856255"",""56.5913353153077"",""53.0245859191977"",""45.6016962865743"","""","
"Gambie,""GMB"",""Importations de biens et de services (% du PIB)"",""NE.IMP.GNFS.ZS"","""","""","""","""","""","""",""43.5773274224193"",""47.1898483080513"",""50.9933527696793"",""51.0917109458023"",""40.9088572739789"",""37.1813100436681"",""40.7557432432432"",""42.38109375"",""43.7154972544234"",""43.6145978391357"",""46.3548873228325"",""47.5171174744616"",""59.8879743303571"",""63.2552130474224"",""63.5984727882557"",""66.7570311333647"",""59.6381602422238"",""62.482250979714"",""64.7891913152926"",""53.9166164173161"",""56.0983198506534"",""59.2869041517171"",""58.4532826518349"",""65.2774202177885"",""71.582679085085"",""34.6640272408911"",""36.8503769782072"",""36.4379064785144"",""28.6764609354065"",""35.5011489922873"",""29.1557227815931"",""25.3852955516743"",""28.565387616061"",""28.0159364396815"",""30.5611455661123"",""25.1084650526988"",""32.4855663356834"",""37.765006589094"",""29.3395166933091"",""30.1154326166684"",""29.3397562431418"",""26.2608870053629"",""24.6138992810955"",""26.0312868996824"",""26.3447001496494"",""25.780297578409"",""27.8589908793607"",""26.482754996429"",""36.4210353312654"",""33.341171987228"",""30.1098918725025"",""36.5295998849377"",""41.3826825532006"",""34.9013148493857"","""","
